#start	end	weight
3725	3458	1
3725	3456	1
3725	3576	1
3725	7157	1
3725	3596	1
3725	3595	1
3725	3594	1
3725	3593	1
3725	3592	1
3725	3586	1
50649	5880	1
50649	5881	1
50649	5879	1
63970	54205	1
3760	773	-1
399694	2885	1
399694	6654	1
399694	6655	1
399694	6714	1
65018	55288	-1
65018	441925	1
65018	598	1
65018	8678	1
65018	7314	1
65018	89941	-1
65018	5071	1
65018	9927	1
54361	8321	1
54361	4040	1
54361	8322	1
54361	4041	1
54361	2535	1
54361	8325	1
54361	8326	1
54361	8323	1
54361	8324	1
54361	7855	1
54361	7976	1
54361	11211	1
1101	22801	1
1101	3690	1
1101	3691	1
1101	3680	1
1101	3693	1
1101	3694	1
1101	3672	1
1101	3695	1
1101	3673	1
1101	3696	1
1101	3674	1
1101	3685	1
1101	8516	1
1101	3675	1
1101	3676	1
1101	3688	1
1101	3655	1
1101	8515	1
1101	3678	1
1101	3679	1
1101	5747	1
79671	57506	-1
1111	993	-1
1111	994	-1
1111	7157	1
1111	995	-1
3776	8912	1
3776	8913	1
3776	8911	1
3778	775	-1
3778	776	-1
3778	778	-1
3778	779	-1
3779	775	-1
3779	776	-1
3779	778	-1
3779	779	-1
3791	9047	1
3791	2885	1
3791	1399	1
3791	1398	1
3791	5335	1
3791	998	1
3791	5336	1
3791	8503	1
3791	399694	1
3791	5295	1
3791	25759	1
3791	5296	1
3791	5330	1
3791	5331	1
3791	6464	1
3791	5332	1
3791	5290	1
3791	23236	1
3791	5291	1
3791	5293	1
3791	5829	1
3791	53358	1
3791	3667	1
3791	5747	1
3791	6714	1
1132	94235	1
1132	2771	1
1132	2782	1
1132	2793	1
1132	2770	1
1132	2792	1
1132	2791	1
1132	2790	1
1132	54331	1
1132	55970	1
1132	2788	1
1132	2787	1
1132	2775	1
1132	2786	1
1132	2785	1
1132	59345	1
1132	2773	1
1132	2784	1
1132	2783	1
1132	51764	1
1132	10681	1
1131	9630	1
1131	2767	1
1131	55970	1
1131	2778	1
1131	2776	1
1131	2774	1
1131	255022	1
1131	2769	1
121130	2788	1
121130	2774	1
121130	2782	1
121130	51764	1
79660	5261	-1
79660	808	-1
79660	91860	-1
79660	51806	-1
79660	5255	-1
79660	163688	-1
79660	5256	-1
79660	5257	-1
79660	5260	-1
79660	2998	1
79660	2997	1
79660	810	-1
79660	801	-1
79660	805	-1
1129	2771	1
1129	2793	1
1129	2770	1
1129	2792	1
1129	2791	1
1129	2790	1
1129	54331	1
1129	2767	1
1129	2788	1
1129	146850	1
1129	2787	1
1129	2786	1
1129	2785	1
1129	59345	1
1129	2784	1
1129	2783	1
1129	51764	1
1129	2769	1
1129	5294	1
1129	9630	1
1129	94235	1
1129	2782	1
1129	23533	1
1129	55970	1
1129	2776	1
1129	2775	1
1129	2773	1
1129	10681	1
1128	5294	1
1128	9630	1
1128	2771	1
1128	2770	1
1128	23533	1
1128	2767	1
1128	55970	1
1128	2778	1
1128	146850	1
1128	2776	1
1128	2774	1
1128	2773	1
1128	2769	1
121129	2788	1
121129	2774	1
121129	2782	1
121129	51764	1
1143	3717	1
1141	3717	1
1139	3717	1
147746	7157	1
1137	3717	1
1136	3717	1
1133	2767	1
1133	55970	1
1133	2778	1
1133	2776	1
1133	2774	1
1154	5618	-1
1154	6773	-1
1154	6772	-1
1154	6775	-1
1154	6774	-1
1154	6777	-1
1154	6776	-1
1154	6778	-1
1147	4790	1
1147	8660	-1
1147	4791	1
1147	4792	1
1147	4793	1
1147	5970	1
1147	4794	1
1147	5971	1
1147	8471	-1
1147	100132074	-1
1147	5728	-1
1147	2475	1
1147	4303	-1
1147	3665	1
1147	3667	-1
1147	2309	-1
1147	2308	-1
2475	9663	1
2475	8651	1
2475	6097	1
2475	6199	1
2475	5582	1
2475	6198	1
2475	9821	-1
2475	3662	1
2475	2353	1
2475	3486	1
2475	3483	1
2475	9021	1
2475	8471	-1
2475	6095	1
2475	2887	1
2475	3479	1
2475	60673	-1
2475	3476	1
2475	6249	1
2475	5578	1
2475	6446	1
2475	5579	1
2475	1979	-1
2475	1978	-1
2475	8408	-1
2475	8660	-1
2475	7157	1
2475	9776	-1
2475	64900	1
2475	3726	1
2475	387	1
2475	23175	1
2475	8835	1
2475	5468	1
2475	3667	-1
2475	9706	-1
50807	382	1
285659	2788	1
285659	2774	1
285659	2782	1
285659	51764	1
2492	2778	1
146433	1436	1
2488	7253	1
2488	4881	1
2488	7434	1
2488	3362	1
2488	2492	1
2488	3360	1
2488	153	1
2488	135	1
2488	2696	1
2488	2740	1
2488	117	1
2488	4158	1
2488	5732	1
2488	3973	1
2488	1816	1
2488	139760	1
2488	1812	1
100506742	840	1
100506742	834	-1
100506742	836	1
283093	2788	1
283093	2774	1
283093	2782	1
283093	51764	1
283092	2788	1
283092	2774	1
283092	2782	1
283092	51764	1
25865	9586	1
25865	90993	1
25865	3683	1
25865	64764	1
25865	3684	1
25865	1385	1
25865	5906	1
25865	5908	1
25865	466	1
25865	1388	1
25865	468	1
25865	1386	1
25865	148327	1
25865	84699	1
25865	3688	1
25865	3689	1
25865	10488	1
11221	5594	-1
11221	5595	-1
11221	6300	-1
11221	1432	-1
11221	5599	-1
11221	5600	-1
11221	5601	-1
11221	5602	-1
11221	5603	-1
85480	9466	1
85480	4352	1
85480	149233	1
85480	3563	1
85480	3561	1
85480	9180	1
85480	3560	1
85480	2690	1
85480	3460	1
85480	3581	1
85480	5618	1
85480	3559	1
85480	3459	1
85480	116379	1
85480	3455	1
85480	3598	1
85480	3454	1
85480	3575	1
85480	3597	1
85480	5159	1
85480	3953	1
85480	1439	1
85480	1956	1
85480	3977	1
85480	50615	1
85480	1438	1
85480	163702	1
85480	5156	1
85480	3595	1
85480	3572	1
85480	3594	1
85480	1271	1
85480	3570	1
85480	64109	1
85480	3590	1
85480	3568	1
85480	3601	1
85480	3566	1
85480	3588	1
85480	3587	1
85480	58985	1
85480	1441	1
85480	2057	1
85480	53833	1
85480	53832	1
23216	51552	-1
23216	5862	-1
23216	10890	-1
23216	9230	-1
23216	4218	-1
107080638	6009	-1
55616	382	1
9901	998	-1
84152	5499	-1
84152	5500	-1
84152	5501	-1
25847	25847	1
25847	51529	1
25847	9133	-1
25847	9232	-1
25847	64682	1
25847	8881	1
25847	8697	1
25847	10393	1
25847	29945	1
25847	891	-1
25847	29882	1
25847	10744	-1
25847	246184	1
25847	85417	-1
25847	983	-1
25847	996	1
25847	51343	1
25847	51434	1
25847	51433	1
338674	2788	1
338674	2774	1
338674	2782	1
338674	51764	1
338675	2788	1
338675	2774	1
338675	2782	1
338675	51764	1
340980	2788	1
340980	2774	1
340980	2782	1
340980	51764	1
55626	7189	1
55626	441925	1
55626	8678	1
11200	993	-1
11200	994	-1
11200	7157	1
11200	995	-1
8600	8792	1
8600	4982	1
338662	2788	1
338662	2774	1
338662	2782	1
338662	51764	1
56963	4756	1
11211	5330	1
11211	5331	1
11211	5332	1
11211	23236	1
11211	1855	1
11211	2776	1
11211	2775	1
11211	1857	1
11211	1856	1
11214	387	1
11213	3551	1
284383	2788	1
284383	2774	1
284383	2782	1
284383	51764	1
9927	5071	1
441669	2788	1
441669	2774	1
441669	2782	1
441669	51764	1
81929	9681	-1
81929	10641	-1
81929	8131	-1
441670	2788	1
441670	2774	1
441670	2782	1
441670	51764	1
9935	5741	1
317	842	1
8620	64106	1
8620	10886	1
414062	729230	1
414062	7852	1
414062	1230	1
414062	1524	1
414062	2833	1
414062	1237	1
414062	1236	1
414062	3579	1
414062	1235	1
414062	1234	1
414062	10803	1
414062	3577	1
414062	643	1
414062	1233	1
414062	1232	1
414062	2829	1
414062	10663	1
414062	2826	1
324	50649	1
324	221178	1
324	6932	1
79602	10645	1
79602	6794	1
79602	5465	1
79602	26060	1
329	7187	-1
329	840	-1
329	842	-1
329	8767	1
329	836	-1
25805	4040	1
25805	8321	1
25805	4041	1
25805	8322	1
25805	7046	-1
25805	8325	1
25805	8326	1
25805	8323	1
25805	8324	1
25805	1855	1
25805	2535	1
25805	90	-1
25805	7855	1
25805	7976	1
25805	657	-1
25805	91	-1
25805	658	-1
25805	11211	1
25805	1857	1
25805	1856	1
9965	4233	1
9965	3480	1
9965	4804	1
9965	1436	1
9965	3815	1
9965	2324	1
9965	2322	1
9965	2321	1
9965	5159	1
9965	1956	1
9965	7010	1
9965	3791	1
9965	5156	1
9965	2066	1
9965	2264	1
9965	2065	1
9965	2263	1
9965	2064	1
9965	2261	1
9965	2260	1
9965	4914	1
9965	4915	1
9965	3643	1
9965	1969	1
9965	3645	1
8631	5906	1
8631	5908	1
102723407	2207	1
102723407	2206	1
102723407	2205	1
102723407	2215	1
102723407	2214	1
102723407	4067	1
102723407	2212	1
102723407	5335	1
102723407	5336	1
102723407	2209	1
330	7187	-1
330	840	-1
330	842	-1
330	8767	1
330	836	-1
331	840	-1
331	842	-1
331	8737	-1
331	8767	1
331	836	-1
54331	5581	1
54331	3760	1
54331	4893	1
54331	57580	1
54331	111	-1
54331	112	-1
54331	146850	1
54331	113	-1
54331	114	-1
54331	115	-1
54331	22800	1
54331	5594	1
54331	5595	1
54331	6323	-1
54331	23533	1
54331	53632	1
54331	3762	1
54331	3763	1
54331	6237	1
54331	3765	1
54331	3845	1
54331	196883	-1
54331	5562	1
54331	5563	1
54331	5564	1
54331	5565	1
54331	3265	1
54331	773	-1
54331	774	-1
54331	775	-1
54331	1432	1
54331	776	-1
54331	778	-1
54331	5599	1
54331	22808	1
54331	779	-1
54331	51422	1
54331	8503	1
54331	814	1
54331	5294	1
54331	5295	1
54331	5296	1
54331	5571	1
54331	5330	1
54331	5331	1
54331	6300	1
54331	5332	1
54331	5290	1
54331	23236	1
54331	5291	1
54331	5293	1
54331	107	-1
54331	108	-1
54331	5600	1
54331	109	-1
54331	5601	1
54331	5602	1
54331	5603	1
54331	5923	1
54331	5924	1
332	840	-1
332	842	-1
332	836	-1
56998	1499	-1
335	3931	1
79633	122786	1
79633	79981	1
79633	4771	1
79633	23286	1
9971	8431	1
9971	5244	1
9971	200931	1
9971	123264	1
9971	1244	1
9971	8647	1
8642	122786	1
8642	79981	1
8642	4771	1
8642	23286	1
7314	5071	1
8643	6608	-1
341	3931	1
341	1071	-1
344	4023	1
55671	200186	-1
7305	6850	1
7305	7535	1
9966	8771	1
9966	8718	1
8651	7297	-1
8651	3716	-1
8651	3717	-1
8651	3718	-1
8651	6772	-1
8651	6774	-1
8651	6777	-1
8651	6776	-1
8651	3643	-1
8650	4851	-1
8650	4853	-1
8650	4854	-1
8650	4855	-1
392133	2788	1
392133	2774	1
392133	2782	1
392133	51764	1
11184	4296	1
11186	6788	1
11186	6789	1
11186	7074	1
392138	2788	1
392138	2774	1
392138	2782	1
392138	51764	1
350	4023	1
355	8772	1
355	11124	1
355	1616	1
85417	5347	1
356	355	1
356	8771	1
358	5732	1
358	5734	1
8648	9166	1
8648	5241	1
8648	162605	1
8648	3880	1
8648	3881	1
8648	3860	1
8648	3882	1
8648	390792	1
8648	353288	1
8648	25984	1
8648	3858	1
8648	3859	1
8648	54474	1
8648	596	1
8648	125115	1
8648	3872	1
8648	3875	1
8648	3857	1
8648	5914	1
8648	8688	1
8648	8689	1
8648	7039	1
8648	8687	1
8648	147183	1
8648	7031	1
8648	192666	1
8648	100653049	1
8648	3861	1
8648	3883	1
8648	3884	1
8648	342574	1
8648	3885	1
8648	1509	1
8648	3886	1
8648	3866	1
8648	3868	1
8649	64121	1
8649	10670	1
8649	58528	1
8649	10325	1
8646	8200	-1
8646	650	-1
8646	151449	-1
8646	652	-1
8646	268	-1
8646	653	-1
8646	654	-1
8646	655	-1
8646	392255	-1
8646	656	-1
8646	353500	-1
9978	3091	-1
9978	5187	-1
9978	4087	-1
9978	9134	-1
9978	8864	-1
9978	4088	-1
9978	8863	-1
9978	26271	-1
9978	1017	-1
9978	1028	-1
9978	1027	-1
9978	1026	-1
9978	898	-1
9978	286151	-1
8660	5294	1
8660	5295	1
8660	5296	1
8660	146850	1
8660	2885	1
8660	8503	1
8660	5290	1
8660	23533	1
8660	5291	1
8660	5293	1
11197	7473	-1
11197	7484	-1
11197	7472	-1
11197	7483	-1
11197	89780	-1
11197	7475	-1
11197	7474	-1
11197	7477	-1
11197	7476	-1
11197	7479	-1
11197	7478	-1
11197	54361	-1
11197	7480	-1
11197	7471	-1
11197	7482	-1
11197	7481	-1
11197	51384	-1
11197	81029	-1
11197	80326	-1
23179	5898	1
23179	5899	1
369	5604	1
369	5605	1
6010	2779	1
6010	2782	1
6010	2792	1
6010	2780	1
8674	10228	1
8674	8773	1
8674	112755	1
8674	6809	1
8674	143187	1
8674	10490	1
8674	8675	1
8674	6810	1
8674	2054	1
8674	6804	1
6011	6010	-1
6011	729230	1
6011	7852	1
6011	1230	1
6011	1524	1
6011	2833	1
6011	1237	1
6011	1236	1
6011	3579	1
6011	1235	1
6011	10803	1
6011	1234	1
6011	3577	1
6011	643	1
6011	1233	1
6011	1232	1
6011	2829	1
6011	10663	1
6011	2826	1
25	55740	1
25	6092	1
25	6091	1
6013	51289	1
6013	122042	1
6013	339403	1
6013	59350	1
8678	5289	1
8678	29982	1
8678	11345	1
8678	23710	1
8678	11337	1
374	7010	1
374	3791	1
374	5156	1
374	4233	1
374	2066	1
374	2264	1
374	2065	1
374	2263	1
374	2064	1
374	2261	1
374	2260	1
374	3480	1
374	4804	1
374	4914	1
374	1436	1
374	3815	1
374	4915	1
374	2324	1
374	2322	1
374	2321	1
374	5159	1
374	3643	1
374	1969	1
374	1956	1
375	5337	1
375	5338	1
6009	64223	1
6009	84335	1
6009	57521	1
6009	2475	1
6009	64798	1
441639	2788	1
441639	2774	1
441639	2782	1
441639	51764	1
382	23396	1
382	5337	1
382	5338	1
382	8394	1
382	8395	1
382	5879	1
387	9564	1
387	5880	-1
387	5881	-1
387	5585	1
387	5586	1
387	6093	1
387	1730	1
387	5599	1
387	5337	1
387	71	1
387	5338	1
387	5879	-1
387	2626	1
387	9475	1
387	5058	1
387	5894	1
387	5829	1
387	23396	1
387	5601	1
387	1729	1
387	60	1
387	5602	1
387	5747	1
7349	1395	1
7349	1394	1
6019	51289	1
6019	122042	1
6019	339403	1
6019	59350	1
11140	10000	1
11140	207	1
11140	208	1
166824	6788	-1
8697	25847	1
8697	51529	1
8697	9133	-1
8697	9232	-1
8697	64682	1
8697	8881	1
8697	8697	1
8697	10393	1
8697	29945	1
8697	891	-1
8697	29882	1
8697	10744	-1
8697	246184	1
8697	85417	-1
8697	983	-1
8697	996	1
8697	51343	1
8697	51434	1
8697	51433	1
8698	2768	1
8698	2773	1
8698	2771	1
8698	2770	1
8698	10672	1
394	387	-1
396	387	1
397	387	1
398	387	1
84126	55215	1
84126	57697	1
84126	2189	1
84126	2175	1
25780	22800	1
25780	5906	1
25780	5908	1
25780	4893	1
25780	22808	1
25780	3265	1
25780	6237	1
25780	3845	1
52	1499	1
6041	56919	1
25791	387	1
25791	5880	-1
25791	5881	-1
25791	998	-1
25791	5879	-1
60	3674	1
60	6788	1
60	3690	1
441608	2788	1
441608	2774	1
441608	2782	1
441608	51764	1
71	3674	1
71	6788	1
71	3690	1
11124	8737	1
11127	2735	1
11127	2737	1
11127	2736	1
7398	55120	-1
23118	6885	1
56920	8829	1
84133	8321	-1
84133	8322	-1
84133	2535	-1
84133	8325	-1
84133	8326	-1
84133	8323	-1
84133	8324	-1
84133	7855	-1
84133	7976	-1
84133	11211	-1
85464	1073	1
85464	1072	1
56924	5880	1
56924	5881	1
56924	9459	1
56924	5894	1
56924	8874	1
56924	5609	1
56924	85366	-1
56924	340156	-1
56924	6416	1
56924	3984	1
56924	3985	1
56924	5604	1
56924	91807	-1
56924	5879	1
56924	4638	-1
90	4086	1
90	5594	-1
90	4087	1
90	5595	-1
90	6300	-1
90	4088	1
90	4090	1
90	4093	1
90	1432	-1
90	5600	-1
90	5603	-1
91	4087	1
91	4088	1
92	4087	1
92	4088	1
93	4087	1
93	4088	1
3803	5781	1
3803	1026	1
3803	5777	1
3804	5781	1
3804	1026	1
3804	5777	1
3805	5781	1
3805	1026	1
3805	5777	1
3802	5781	1
3802	1026	1
3802	5777	1
6097	50616	1
6097	112744	1
6097	59067	1
6097	3605	1
6092	5063	1
6092	23380	1
6092	8440	1
6092	5058	1
6092	57522	1
6092	9901	1
6092	10298	1
6092	57144	1
6092	106821730	1
6092	56924	1
6092	5062	1
6091	5063	1
6091	23380	1
6091	8440	1
6091	5058	1
6091	57522	1
6091	9901	1
6091	10298	1
6091	57144	1
6091	106821730	1
6091	56924	1
6091	5062	1
6093	4790	1
6093	8396	1
6093	8394	1
6093	8395	1
6093	54776	-1
6093	58498	1
6093	93408	1
6093	10398	1
6093	6548	1
6093	79837	1
6093	4660	-1
6093	5970	1
6093	200576	1
6093	5728	1
6093	10627	1
6093	29895	1
6093	23396	1
6093	4633	1
6093	3984	1
6093	5305	1
6093	3985	1
6093	103910	1
6093	4636	1
6095	50616	1
6095	112744	1
6095	59067	1
6095	3605	1
3814	84634	1
3815	25759	1
3815	5295	1
3815	5296	1
3815	5781	1
3815	5330	1
3815	5331	1
3815	6464	1
3815	5332	1
3815	4893	1
3815	3265	1
3815	5290	1
3815	23236	1
3815	5291	1
3815	5293	1
3815	2885	1
3815	1399	1
3815	1398	1
3815	53358	1
3815	8503	1
3815	399694	1
3815	9846	1
3815	3667	1
3815	3845	1
3815	2549	1
3816	624	1
3817	624	1
3818	5340	1
3818	3827	1
3811	5781	1
3811	5777	1
3812	5781	1
3812	5777	1
3827	1129	1
3827	1128	1
3827	134	1
3827	623	1
3827	1133	1
3827	624	1
3827	1132	1
3827	1131	1
3827	4985	1
3827	140	1
3821	5781	1
3821	5777	1
3824	5781	1
3824	5777	1
3845	6197	1
3845	6196	1
3845	11186	1
3845	2353	1
3845	10928	1
3845	6195	1
3845	673	1
3845	1432	1
3845	4301	1
3845	5599	1
3845	83593	1
3845	8503	1
3845	5295	1
3845	5296	1
3845	9771	-1
3845	3091	1
3845	5594	1
3845	6300	1
3845	5595	1
3845	4342	1
3845	9459	1
3845	5894	1
3845	9610	1
3845	23179	1
3845	5290	1
3845	5291	1
3845	5170	1
3845	5293	1
3845	7074	1
3845	27330	1
3845	1029	1
3845	51196	1
3845	369	1
3845	5863	1
3845	5600	1
3845	4215	1
3845	5601	1
3845	5602	1
3845	5900	1
3845	5603	1
3845	5604	1
3845	3725	1
2516	6770	1
2516	57552	1
2516	1586	1
2516	1584	1
260434	29108	-1
2520	887	1
260425	51735	1
260425	9693	1
23191	253314	-1
23191	55845	-1
23191	8936	-1
23191	9470	-1
23191	1977	-1
2535	5330	1
2535	5331	1
2535	5332	1
2535	23236	1
2535	1855	1
2535	2776	1
2535	2775	1
2535	1857	1
2535	1856	1
2534	5361	1
2534	5362	1
2534	5880	1
2534	5881	1
2534	1020	1
2534	2207	1
2534	1499	-1
2534	998	1
2534	7535	1
2534	51744	1
2534	8503	1
2534	399694	1
2534	3932	1
2534	5879	1
2534	919	1
2534	25759	1
2534	5295	1
2534	5296	1
2534	91584	1
2534	6464	1
2534	5290	1
2534	5291	1
2534	5293	1
2534	387	-1
2534	1500	-1
2534	7305	1
2534	53358	1
2534	9846	1
2534	55558	1
2550	94235	1
2550	2771	1
2550	2782	1
2550	2793	1
2550	2770	1
2550	2792	1
2550	2791	1
2550	2790	1
2550	54331	1
2550	55970	1
2550	2788	1
2550	2787	1
2550	2775	1
2550	2786	1
2550	2785	1
2550	59345	1
2550	2773	1
2550	2784	1
2550	2783	1
2550	51764	1
2550	10681	1
107181291	9447	-1
2549	5295	1
2549	5296	1
2549	6654	1
2549	6655	1
2549	8503	1
2549	5290	1
2549	5291	1
2549	5293	1
1230	3717	1
1230	3718	1
1230	2773	1
1230	2771	1
1230	2770	1
79792	114548	1
1237	3717	1
1237	3718	1
1237	2773	1
1237	2771	1
1237	2770	1
1236	3717	1
1236	3718	1
1236	2773	1
1236	2771	1
1236	2770	1
1235	3717	1
1235	3718	1
1235	2773	1
1235	2771	1
1235	2770	1
1234	3717	1
1234	3718	1
1234	2773	1
1234	2771	1
1234	2770	1
1233	3717	1
1233	3718	1
1233	2773	1
1233	2771	1
1233	2770	1
1232	3717	1
1232	3718	1
1232	2773	1
1232	2771	1
1232	2770	1
3897	3897	1
3897	8829	1
338376	9466	1
338376	4352	1
338376	149233	1
338376	3563	1
338376	3561	1
338376	9180	1
338376	3560	1
338376	2690	1
338376	3460	1
338376	3581	1
338376	5618	1
338376	3559	1
338376	3459	1
338376	116379	1
338376	3455	1
338376	3598	1
338376	3454	1
338376	3575	1
338376	3597	1
338376	5159	1
338376	3953	1
338376	1439	1
338376	1956	1
338376	3977	1
338376	50615	1
338376	1438	1
338376	163702	1
338376	5156	1
338376	3595	1
338376	3572	1
338376	3594	1
338376	1271	1
338376	3570	1
338376	64109	1
338376	3590	1
338376	3568	1
338376	3601	1
338376	3566	1
338376	3588	1
338376	3587	1
338376	58985	1
338376	1441	1
338376	2057	1
338376	53833	1
338376	53832	1
91442	55215	-1
91442	2177	-1
1272	4897	1
1270	9466	1
1270	4352	1
1270	149233	1
1270	3563	1
1270	3561	1
1270	9180	1
1270	3560	1
1270	2690	1
1270	3460	1
1270	3581	1
1270	5618	1
1270	3559	1
1270	3459	1
1270	116379	1
1270	3455	1
1270	3598	1
1270	3454	1
1270	3575	1
1270	3597	1
1270	5159	1
1270	3953	1
1270	1439	1
1270	1956	1
1270	3977	1
1270	50615	1
1270	1438	1
1270	163702	1
1270	5156	1
1270	3595	1
1270	3572	1
1270	3594	1
1270	1271	1
1270	3570	1
1270	64109	1
1270	3590	1
1270	3568	1
1270	3601	1
1270	3566	1
1270	3588	1
1270	3587	1
1270	58985	1
1270	1441	1
1270	2057	1
1270	53833	1
1270	53832	1
144124	2788	1
144124	2774	1
144124	2782	1
144124	51764	1
144125	2788	1
144125	2774	1
144125	2782	1
144125	51764	1
1268	2771	1
1268	2793	1
1268	2770	1
1268	2792	1
1268	2791	1
1268	2790	1
1268	111	-1
1268	54331	1
1268	112	-1
1268	2788	1
1268	113	-1
1268	2787	1
1268	114	-1
1268	2786	1
1268	115	-1
1268	2785	1
1268	59345	1
1268	2784	1
1268	2783	1
1268	51764	1
1268	94235	1
1268	2782	1
1268	55970	1
1268	2775	1
1268	2773	1
1268	107	-1
1268	108	-1
1268	10681	1
1268	109	-1
1268	55811	-1
1268	196883	-1
127608	2788	1
127608	2774	1
127608	2782	1
127608	51764	1
219865	2788	1
219865	2774	1
219865	2782	1
219865	51764	1
1286	3680	1
1286	3696	1
1286	3674	1
1286	3675	1
1286	3676	1
1286	3655	1
1286	3678	1
1286	3679	1
1286	51206	1
1286	22801	1
1286	3690	1
1286	3691	1
1286	6385	1
1286	3693	1
1286	3694	1
1286	3672	1
1286	3695	1
1286	3673	1
1286	6382	1
1286	960	1
1286	3685	1
1286	8516	1
1286	3688	1
1286	8515	1
1286	5747	1
1285	3680	1
1285	3696	1
1285	3674	1
1285	3675	1
1285	3676	1
1285	3655	1
1285	3678	1
1285	3679	1
1285	51206	1
1285	22801	1
1285	3690	1
1285	3691	1
1285	6385	1
1285	3693	1
1285	3694	1
1285	3672	1
1285	3695	1
1285	3673	1
1285	6382	1
1285	960	1
1285	3685	1
1285	8516	1
1285	3688	1
1285	8515	1
1285	5747	1
1284	3680	1
1284	3696	1
1284	3674	1
1284	3675	1
1284	3676	1
1284	3655	1
1284	3678	1
1284	3679	1
1284	51206	1
1284	22801	1
1284	3690	1
1284	3691	1
1284	6385	1
1284	3693	1
1284	3694	1
1284	3672	1
1284	3695	1
1284	3673	1
1284	6382	1
1284	960	1
1284	3685	1
1284	8516	1
1284	3688	1
1284	8515	1
1284	5747	1
1282	3680	1
1282	3696	1
1282	3674	1
1282	3675	1
1282	3676	1
1282	3655	1
1282	3678	1
1282	3679	1
1282	51206	1
1282	22801	1
1282	3690	1
1282	3691	1
1282	6385	1
1282	3693	1
1282	3694	1
1282	3672	1
1282	3695	1
1282	3673	1
1282	6382	1
1282	960	1
1282	3685	1
1282	8516	1
1282	3688	1
1282	8515	1
1282	5747	1
1281	3673	1
1281	3688	1
1281	51206	1
1280	3680	1
1280	3696	1
1280	3674	1
1280	3675	1
1280	3676	1
1280	3655	1
1280	3678	1
1280	3679	1
1280	51206	1
1280	22801	1
1280	3690	1
1280	3691	1
1280	6385	1
1280	3693	1
1280	3694	1
1280	3672	1
1280	3695	1
1280	3673	1
1280	6382	1
1280	960	1
1280	3685	1
1280	8516	1
1280	3688	1
1280	8515	1
1280	5747	1
1278	3680	1
1278	3696	1
1278	3674	1
1278	3675	1
1278	3676	1
1278	3655	1
1278	3678	1
1278	3679	1
1278	51206	1
1278	22801	1
1278	3690	1
1278	3691	1
1278	6385	1
1278	3693	1
1278	3694	1
1278	3672	1
1278	3695	1
1278	3673	1
1278	6382	1
1278	960	1
1278	3685	1
1278	8516	1
1278	3688	1
1278	8515	1
1278	5747	1
1277	3680	1
1277	3696	1
1277	3674	1
1277	3675	1
1277	3676	1
1277	3655	1
1277	3678	1
1277	3679	1
1277	51206	1
1277	22801	1
1277	3690	1
1277	3691	1
1277	6385	1
1277	3693	1
1277	3694	1
1277	3672	1
1277	3695	1
1277	3673	1
1277	6382	1
1277	960	1
1277	3685	1
1277	8516	1
1277	3688	1
1277	8515	1
1277	5747	1
219858	2788	1
219858	2774	1
219858	2782	1
219858	51764	1
219875	2788	1
219875	2774	1
219875	2782	1
219875	51764	1
219874	2788	1
219874	2774	1
219874	2782	1
219874	51764	1
219873	2788	1
219873	2774	1
219873	2782	1
219873	51764	1
1297	3680	1
1297	3696	1
1297	3674	1
1297	3675	1
1297	3676	1
1297	3655	1
1297	3678	1
1297	3679	1
1297	51206	1
1297	22801	1
1297	3690	1
1297	3691	1
1297	6385	1
1297	3693	1
1297	3694	1
1297	3672	1
1297	3695	1
1297	3673	1
1297	6382	1
1297	960	1
1297	3685	1
1297	8516	1
1297	3688	1
1297	8515	1
1297	5747	1
219870	2788	1
219870	2774	1
219870	2782	1
219870	51764	1
1293	3680	1
1293	3696	1
1293	3674	1
1293	3675	1
1293	3676	1
1293	3655	1
1293	3678	1
1293	3679	1
1293	51206	1
1293	22801	1
1293	3690	1
1293	3691	1
1293	6385	1
1293	3693	1
1293	3694	1
1293	3672	1
1293	3695	1
1293	3673	1
1293	6382	1
1293	960	1
1293	3685	1
1293	8516	1
1293	3688	1
1293	8515	1
1293	5747	1
1292	3680	1
1292	3696	1
1292	3674	1
1292	3675	1
1292	3676	1
1292	3655	1
1292	3678	1
1292	3679	1
1292	51206	1
1292	22801	1
1292	3690	1
1292	3691	1
1292	6385	1
1292	3693	1
1292	3694	1
1292	3672	1
1292	3695	1
1292	3673	1
1292	6382	1
1292	960	1
1292	3685	1
1292	8516	1
1292	3688	1
1292	8515	1
1292	5747	1
440068	834	-1
1291	3680	1
1291	3696	1
1291	3674	1
1291	3675	1
1291	3676	1
1291	3655	1
1291	3678	1
1291	3679	1
1291	51206	1
1291	22801	1
1291	3690	1
1291	3691	1
1291	6385	1
1291	3693	1
1291	3694	1
1291	3672	1
1291	3695	1
1291	3673	1
1291	6382	1
1291	960	1
1291	3685	1
1291	8516	1
1291	3688	1
1291	8515	1
1291	5747	1
1288	3680	1
1288	3696	1
1288	3674	1
1288	3675	1
1288	3676	1
1288	3655	1
1288	3678	1
1288	3679	1
1288	51206	1
1288	22801	1
1288	3690	1
1288	3691	1
1288	6385	1
1288	3693	1
1288	3694	1
1288	3672	1
1288	3695	1
1288	3673	1
1288	6382	1
1288	960	1
1288	3685	1
1288	8516	1
1288	3688	1
1288	8515	1
1288	5747	1
1287	3680	1
1287	3696	1
1287	3674	1
1287	3675	1
1287	3676	1
1287	3655	1
1287	3678	1
